Componente 1,Componente 2,outliers
-0.48075720384477977,0.7555522865441552,1
0.9960622418455585,0.09289382510733792,1
-0.5369723669226576,0.6258129679515024,1
-0.48370125209966086,0.7782835552377776,1
-0.3973078397208217,-0.7672711776648358,1
-0.3776305669294417,0.05728784109571548,1
-0.3776532193273176,0.057602068149010546,1
-0.3973304921186974,-0.7669569506115401,1
-0.48197269611106575,0.10951067535360205,1
-0.5016499689024457,-0.7150483434069488,1
-0.43671211912856456,-0.7570595332032547,1
-0.4622262830201812,0.06473460574098754,1
-0.5248776779177863,-0.7586168267282254,1
-0.5403368737825954,0.6358240296010758,1
-0.510635348973179,0.06357886854880423,1
-0.4500076612755279,-0.746526777418405,1
-0.5030686053814548,0.05864900943587259,1
-0.5203662504389401,0.6579690619920302,1
-0.48522978178275067,0.08808722442328024,1
-0.48756893702022835,-0.7388034385539985,1
-0.45925855393652615,-0.7584952208551203,1
0.9189749610541227,0.10473621708874907,1
0.9520457259195095,-0.7499483248427129,1
-0.48302826031638624,-0.7540766563630911,1
0.9382423727348547,-0.7461637234742466,1
-0.5409517959579189,0.6572141958397401,1
-0.502106117188358,0.6293697587009941,1
-0.5021313901097552,0.6263549685996993,1
-0.4617042202053225,0.6339214054207886,1
0.9582648946737143,-0.7608158803018354,1
-0.5354458628391554,-0.732494852588641,1
-0.537372437585685,0.6574465141214679,1
1.0237995265139679,-0.7627997138806362,1
-0.5095008091215281,0.6232605129348631,1
-0.4865655742409518,-0.7588599404834402,1
-0.5038345658389941,-0.7717591536755536,1
-0.4567381081666625,0.06489262067044921,1
-0.4945997638913518,-0.7593820034701643,1
-0.48213863663306805,0.06584150442343986,1
-0.4846667340199414,-0.7720138460601382,1
-0.49837659966183007,-0.7729947173392865,1
0.9044723048734796,-0.7232129145136285,1
0.9494023245903109,-0.7522774669699603,1
0.9705160607059402,0.0728473161925678,1
-0.504417425317552,0.6375078216346927,1
-0.46181742781035606,0.06483798669997592,1
-0.46181742781035606,0.06483798669997592,1
-0.4639974644434509,0.06391385843024226,1
-0.5406679655974376,0.6347530705219379,1
-0.5252087697326285,-0.7596877858073634,1
-0.5413941352470069,0.6339360176247758,1
-0.5062576665908178,0.06405418005602577,1
-0.515386479377348,0.06516483197645725,1
-0.46882854209538166,0.633441820518265,1
-0.5071825561016631,-0.7682299404773649,1
-0.49592374458120825,-0.7821711688344278,1
-0.5008483929957749,0.0628887709981402,1
-0.4886673889051734,0.6386619932148243,1
-0.4859996336816303,0.054744657377472514,1
-0.46418738230585704,0.20989165926771028,1
-0.4838646550972371,-0.6146673594928411,1
-0.47828028834474423,0.05260010795319343,1
-0.4762633678666971,0.056389271744307225,1
0.9169880802720698,0.6263601217666566,1
0.9185611646467997,0.6269494383079813,1
-0.502454006229607,0.7792338885346475,1
-0.467317537573418,0.20935205096589732,1
0.9546178715204238,-0.6310427953747232,1
0.9244615939002933,-0.7503856855618237,1
0.8759969113327184,0.6667258552549673,1
0.8749650093313476,0.6652190937938744,1
0.911537941311786,0.09590302062710149,1
-0.49072527395240934,0.6313714971691968,1
-0.4955154790285764,0.04557538145325169,1
-0.4963641777084215,-0.7591601050846363,1
-0.45570952974033574,0.0635831842790957,1
-0.461053996774006,0.06451130524194999,1
-0.4784755316380311,0.06481849182979357,1
-0.4790693344530064,0.06109264869615721,1
-0.48079680036002287,0.08463866124332621,1
0.9259949784345001,0.639274097811539,1
-0.5116101649528699,-0.7695302092255724,1
-0.5158727520063806,0.6253228345178131,1
-0.4934302532074268,0.06583857064728833,1
-0.48763962471302225,0.7744052838197463,1
-0.4839093891578745,0.06575265047188054,1
-0.47335133696446907,0.06364794168619083,1
0.951733029838811,0.6572452085768472,1
0.9656909009101029,-0.7387833331339437,1
0.9656909009101029,-0.7387833331339437,1
-0.49989063936417666,-0.7523749176260388,1
-0.44890418593051534,0.7702218487934556,1
-0.4504055107240329,0.7686341634119657,1
-0.415269042067844,0.19875232584321573,1
-0.4504055107240329,0.7686341634119657,1
-0.433849047219754,-0.6252994025499672,1
-0.433849047219754,-0.6252994025499672,1
-0.4493082430845629,0.7691414537793341,1
-0.4493082430845629,0.7691414537793341,1
0.943212403180358,0.07712780860375924,1
0.9327906866391573,-0.7472496458576049,1
0.9450746176003899,-0.7469772058248076,1
-0.49699550485739863,0.06362387440716794,1
-0.49466375168326643,0.06789035019188407,1
1.0281904425033437,0.06607828108822303,1
-0.4937765627904296,-0.7551804342607045,1
0.9416354042596515,0.09442815368020788,1
0.9105201027225186,-0.7530783921339078,1
-0.4553594638725399,-0.7604149653734643,1
-0.477543111276434,0.0700439581929653,1
-0.48743722004308615,-0.7585674193974149,1
0.9830312028974445,0.6366893092304597,1
0.998490398762253,-0.7577515470988412,1
-0.504270492660961,-0.7614964914318894,1
-0.4839679955457793,0.06015987662104259,1
-0.47618627919127693,0.7531637965567419,1
0.9632753340596797,0.05394836367446972,1
-0.5303458018757957,-0.7268487791061843,1
-0.5219315275832426,0.09661764306830091,1
-0.5437212748156219,-0.7269827155681895,1
0.9517154105324804,0.6403167212090528,1
0.9511593252663697,0.6388919859219169,1
-0.48065071391516856,0.64270631597983,1
-0.48065071391516856,0.64270631597983,1
-0.4455142452589794,0.07282447841107972,1
0.9109388376918046,0.6507870100399368,1
0.907454031048604,0.650963752785325,1
0.9060939239663336,0.6496212949312853,1
-0.438941428906506,0.187067355862958,1
0.8765057248791059,0.6467632270190165,1
-0.4743178157293906,0.6337733825361362,1
0.9270505687077215,0.6484109766500374,1
-0.5063141044243916,-0.7685179566602455,1
0.9514236604034216,-0.7590226009042562,1
0.9923344669128259,0.07046080579218243,1
-0.4834728927620601,-0.7378730707334685,1
1.005334053959437,0.07245219614384177,1
0.990869448312247,0.19171962490571912,1
-0.46345606888316065,0.18980555150751097,1
-0.49215248097630915,0.6566749152461024,1
-0.5122939802797961,-0.7811354140858282,1
-0.5245262770910236,-0.7590629840450794,1
0.8805019582278618,-0.7492113690809836,1
-0.5296342171229544,-0.7581918791454043,1
-0.47575651115786927,-0.7609745819334612,1
-0.47365682228129474,-0.7646337887969058,1
-0.47107987414781216,0.634090538266637,1
-0.5081001891676462,0.6540235300790497,1
-0.48016868272340707,-0.7620880658733614,1
0.9669586294156178,0.7765815113206068,1
1.002095098071807,0.20669967375185666,1
0.9669586294156178,0.7765815113206068,1
-0.4889645369928617,0.6380468358694934,1
-0.5050351817528008,0.6382004547878586,1
-0.48195474295330737,0.6401071291145378,1
-0.4772408346021037,-0.7596475263455289,1
-0.4919347584131105,0.6395612750054834,1
-0.5039852902383278,0.6379738441859978,1
-0.48455746894025237,0.6366690235829724,1
-0.4532992777992596,0.06566674750330102,1
-0.4733552866892449,-0.7594759993136708,1
-0.48306513830989456,0.05646505241223124,1
-0.4852451749429893,0.05554092414249747,1
-0.47635970042765097,0.06457553056979114,1
0.8808024604153131,0.6573480500489641,1
-0.49330935905568546,0.7581550908223208,1
0.9191425859441973,0.09796686449234285,1
-0.43911133574030076,0.06630977947991237,1
-0.4961438556188875,0.06006500153249372,1
-0.514460330479439,-0.7639412968034422,1
0.9754784406062009,0.07298691449103417,1
0.9553231650709106,-0.750651099078363,1
0.9558355890432071,-0.7535731954686772,1
0.9328100251926847,0.06860800823033747,1
-0.465318505849133,-0.766375558908665,1
-0.4156700738993552,0.05468020968604348,1
-0.46194775253544634,0.6234904458240028,1
-0.46194775253544634,0.6234904458240028,1
-0.43306084253120947,-0.7738407424727657,1
-0.4860461250836749,-0.766418219330708,1
-0.4843432397630192,0.06479189038854916,1
-0.5108758051765063,0.6347429536206424,1
-0.511617338211775,0.6356185287545496,1
-0.511303415448393,0.6326622126878635,1
-0.5117395049793778,0.631258163497525,1
-0.48562788813854285,0.7558790063413092,1
-0.5399741118559302,-0.7582601412897308,1
-0.45504342329126596,0.05164196495513145,1
-0.46431507012475076,-0.7726412241364964,1
-0.47051870973938,0.6219811964919918,1
-0.488818774275121,0.6301325789824116,1
0.9761234965942079,-0.7491871799796584,1
-0.4580825666367381,-0.7615592101531014,1
-0.5305882554211325,0.6377700237599584,1
-0.5196292883734435,0.6381412440470025,1
-0.47482368121201945,0.06851226833274679,1
-0.4562124421603749,0.0635735854032001,1
-0.43242162303734866,-0.7392587822477965,1
0.9243103016216498,0.6625603832175699,1
-0.4869988901833429,0.08820622226704616,1
-0.5119273576962833,-0.7423079207242148,1
-0.5119273576962833,-0.7423079207242148,1
-0.48510928213054816,0.0565191388406147,1
-0.5111652193862264,-0.7741893689604462,1
-0.4652862276339763,-0.7672592924329962,1
-0.497499608365333,0.06400007394570525,1
0.9126849400879723,0.7618569381727683,1
-0.5395360533684106,0.6334552497396537,1
0.8756554633351268,0.6726042727536892,1
0.9815961542159901,0.07229207914904548,1
0.9601128464640567,-0.7518795317294349,1
0.9580203996308747,-0.7527885603701896,1
0.9425612037660654,0.6416522959591117,1
-0.4510902846551179,-0.7733193757581154,1
-0.47504659986861136,0.6312667428889467,1
-0.4837876017918033,0.059877156958450334,1
-0.5299784834739887,0.060388334489846415,1
0.9220556659249426,-0.7260374774145522,1
-0.5331236314924143,-0.7288496125055671,1
-0.5016461152795918,0.6382810960842045,1
-0.48866279066376506,0.640160917087442,1
-0.5331212765788739,0.6591796480997694,1
-0.5585050479197047,0.6657181271665944,1
-0.5477564658296027,0.6635941336603267,1
0.9651082118028219,0.7813748871217215,1
0.970275491619905,0.19294449908079828,1
0.9517901268834135,-0.6310909142259171,1
-0.44587846335385906,0.06592288857036885,1
-0.4660504318587834,-0.7617318442118745,1
0.9609383538605748,-0.7517106141358254,1
-0.47988541483131514,-0.7615975849992969,1
0.9418758513404037,-0.6322618167918126,1
0.898186716163461,-0.7022072249394925,1
-0.5034756441749159,-0.7101335670141267,1
-0.5198276088044279,0.6810365613141747,1
-0.49878426227208184,-0.7590348550302599,1
0.9333709837887805,-0.7081575886452116,1
-0.527166756741966,0.09621634921350562,1
-0.49765637574377464,-0.7679206645124921,1
-0.4762651329016516,-0.7619976182547263,1
-0.485170590495309,-0.7586519900554939,1
-0.4843576105525784,-0.7618477369098688,1
-0.49747255522572137,0.6332941627211651,1
-0.45134494817002535,-0.7631979857122518,1
-0.45742383675011045,-0.7595764512548224,1
-0.4853556911391072,0.6396756996831722,1
-0.4827408643634978,0.6359019873390872,1
-0.48168815927765163,-0.7612053653571474,1
-0.461602677558504,-0.7610520717866368,1
-0.45681314955543734,0.08737046387955527,1
0.9301825357579614,0.6390714237875529,1
-0.5027904550191832,0.10151205117786942,1
-0.49177497558665595,0.08762386586648686,1
-0.4670153058257633,0.06904770048749745,1
-0.5128153087654814,0.6379402832662155,1
-0.4857656798499458,0.07403890472939366,1
-0.5286171296003521,-0.7664633582387711,1
-0.5045528245915964,0.6239968216364868,1
-0.5394504707225293,-0.7622549414898491,1
-0.4982307560134431,0.060461358898318794,1
-0.5184570889610148,-0.7648841808065716,1
-0.5339162848258237,0.6295566755227294,1
-0.49574859357638373,0.05976854301170116,1
-0.4971012354492761,-0.761323466647514,1
-0.45832571548849643,0.06296323438766321,1
-0.5121095266876085,-0.7589407670385745,1
-0.523366791225112,0.06425276858214027,1
-0.5207924591151215,-0.7563250463656108,1
0.9274840196620294,-0.7580730899899686,1
-0.49764050432868856,-0.7405919862268675,1
-0.5303625853493843,-0.7605364169922647,1
-0.4645377527813051,0.6272768788541295,1
0.9484619744803202,-0.7382997527305549,1
0.9198718298173423,-0.7525197197083417,1
-0.5374573543513662,0.6320164079960292,1
-0.4674654210561954,0.2098355330866465,1
-0.5626643401167357,-0.7335316723456606,1
-0.49469930727317907,-0.7645038080180827,1
-0.4977836044795654,0.05950229811837256,1
-0.5339346304193819,0.626092412530848,1
-0.485919251876704,0.7780203663078742,1
0.9797692063892376,-0.6112767334158256,1
-0.44191643002722153,0.06156091224631691,1
-0.4286775412711375,0.06015930497006162,1
0.9200306573445802,0.6428863482818786,1
0.9565279239315984,0.07355723113774365,1
-0.5314373219829249,0.655461314616461,1
-0.5317690616178037,0.656407534144009,1
-0.515684641429193,-0.7409359728929111,1
-0.5254272623383789,0.6664373498996017,1
-0.483119647118163,0.0615401343202917,1
-0.5297091167298652,-0.725852628140574,1
-0.5484447796870962,0.667300323768911,1
-0.5515559283147679,0.6669259898703455,1
-0.5263885539127968,-0.7303800078481371,1
0.8898660487715394,0.1064382689952847,1
0.853581533963515,0.6730053712261499,1
-0.5099577038044606,-0.7627089634699319,1
-0.5246555659537389,0.6321812714879502,1
-0.5947003402271319,0.6651909715692009,1
-0.5851268482287103,0.6657459789152458,1
0.9201831006901864,-0.7198187633276442,1
-0.4953756055339823,-0.7591716198298818,1
-0.5094740034679628,0.6358219569240346,1
0.9109683709819684,0.07931476436787636,1
0.9002618441205548,-0.745111788620587,1
-0.43562716790740813,0.05837399880509926,1
0.9798635398048616,0.07502233020385712,1
-0.5073526355052462,0.0662075184449438,1
0.9508067031414716,-0.7477837625719792,1
-0.49228659146192855,-0.7743486628338985,1
-0.5083395901417124,0.6163663503617665,1
-0.4641304391360056,-0.7642648502649159,1
-0.44610145744600876,0.0586811475531166,1
-0.4511299275975444,0.05146799672091008,1
-0.5125833870046874,0.0478559958478399,1
-0.5133464175592749,-0.728765105370423,1
-0.494347768127583,0.09256010197264056,1
-0.46702536547205786,-0.7621637385000198,1
-0.46733431009337273,0.06616432548148386,1
0.889235450593284,-0.7018200829015141,1
-0.5073069041699239,0.6316269509803445,1
-0.48375740593764793,0.7661379429826713,1
-0.543704039988477,0.6352760035395816,1
-0.5111097364282519,0.06462542231287698,1
-0.4954082454343943,-0.7518223684676749,1
-0.5146010361585417,-0.7544762529659115,1
-0.5342700803867846,0.6345016958292092,1
0.9604710329747138,0.0650036220876488,1
-0.4957742667063757,0.6402528711866484,1
0.9866359191835835,0.21157137101192566,1
-0.4911887358621064,0.6378705392073115,1
-0.4820513731016898,0.08474738542278755,1
-0.4786713855411542,0.06133170935575366,1
-0.46317591110954937,0.6304558707924947,1
-0.4474303398038545,-0.7629322089864122,1
-0.4926772183136246,-0.7613229578790642,1
0.940503938459908,0.0720246365721311,1
-0.4683574148293962,0.6333426257281872,1
-0.45197734948010265,-0.7639499149605942,1
-0.48124438703283084,0.06152148398796259,1
-0.5150200577581915,0.6319560419813278,1
-0.4770156676107372,-0.737953792177028,1
0.971144003489486,0.6413490539023269,1
0.946006885758749,-0.75103623445715,1
0.9290900762591381,-0.7440483955499325,1
-0.4809442732422638,-0.7637251529503225,1
-0.4776074432851599,-0.7710625013662855,1
-0.5313479680175897,-0.755303160138895,1
-0.47528690297225884,0.06034924592877904,1
-0.48512677857583814,-0.7597870083129954,1
-0.4651439681403206,0.061201204855642066,1
-0.5350333051056378,0.7573807204966433,1
-0.4801317398154507,-0.6391004015509929,1
0.9364325480629508,0.6434440052826915,1
0.9449764911814755,0.6306578430944743,1
-0.4815531006383147,0.7623463299401059,1
-0.43718054929557465,-0.6370290797701169,1
-0.49019625964745916,0.7583473459107662,1
-0.47458010648871607,-0.6390768858043834,1
0.9731845465764566,-0.7621240460520234,1
0.9919061409275535,0.06327363125892255,1
0.9723858254301078,-0.7642687628874768,1
0.918111687006775,-0.7518236296299665,1
-0.4617484220475049,-0.740547909960914,1
-0.5062973404110686,0.06399888915045063,1
-0.5414338090672578,0.6338807267192007,1
0.9621191149804891,0.782098392455992,1
0.9017074096240898,0.639907002022396,1
-0.49219275340713425,-0.739791658727179,1
0.8904973875263101,-0.7500318594576002,1
-0.5273664071280588,-0.7256935549343972,1
-0.5463354239043473,0.6674191690479536,1
-0.4547822945848229,0.06433477256649593,1
-0.508733031680831,-0.738434046277624,1
-0.5155018373150331,-0.7380526526826522,1
-0.5057946296510089,-0.7403748577654061,1
-0.49050574849779127,0.6375003321250575,1
-0.48032423503055827,0.06159162438464321,1
0.9501599630450371,-0.759030404167506,1
-0.4329879571131512,-0.7777912833192474,1
0.9875609483873787,0.09260559485300028,1
-0.5083406325805451,0.6383988789955635,1
-0.47320416392435594,0.0685170414268132,1
-0.5061140367226841,0.6383538742356676,1
-0.5061140367226841,0.6383538742356676,1
-0.5074423959868646,0.6388236287584974,1
-0.5074423959868646,0.6388236287584974,1
0.9789150195450863,0.08489944261240132,1
0.9789150195450863,0.08489944261240132,1
0.9592377467537059,-0.7396595761481501,1
-0.5015477107786023,0.09210708499811236,1
0.9436068202041327,0.6390762288428586,1
0.9605024793931913,-0.7547988630844654,1
-0.4875713765201074,-0.7646157951775409,1
0.9254566834760299,0.07163214249942708,1
-0.5032260255679797,-0.7400928967328056,1
0.9137228346942339,-0.7486271800083144,1
-0.45651119161600057,-0.7599454453757125,1
-0.4330581684822146,0.18611063578049158,1
-0.5376074088907702,-0.7453593283167943,1
-0.47026874529595997,-0.7708050324365066,1
-0.4693856230615047,-0.7703346586526505,1
0.9372837292889842,-0.7629990387870151,1
0.9583218000111928,0.06211270039815078,1
-0.5002917127088911,0.06211730954402198,1
-0.45086060260486804,0.06076513170551789,1
-0.49065797228824093,0.05587439218046819,1
-0.4106234921588741,-0.7647596984714305,1
-0.4372001791595214,-0.761471219439573,1
0.9944181695693364,-0.7612850988452173,1
0.9944181695693364,-0.7612850988452173,1
1.0140954423607165,0.06327391991533375,1
0.9789589737045277,0.6331557574840839,1
0.9870724270100318,0.6331404343518842,1
0.9870724270100318,0.6331404343518842,1
1.0025316228748413,-0.761300421977417,1
0.8957689175921797,-0.7202609609806505,1
-0.47159698390717275,-0.7649123684198383,1
-0.4832542436586835,-0.7625823223393988,1
-0.5314096326509357,-0.7694198546897957,1
-0.44185646337342527,0.06081555113645231,1
-0.4966241291222588,-0.7683851093765378,1
-0.5120833249870677,0.6260557469527634,1
-0.49184512435206795,0.062180959002716,1
-0.4968042502437273,-0.7593363032253604,1
-0.4546535047069464,0.06293126165364807,1
-0.4468024235422996,0.06086368303416879,1
0.9294831398491636,-0.7497613051314477,1
-0.4831429853930336,0.06728544890349228,1
-0.5235306487707829,0.6312121622415325,1
-0.5227572167900917,-0.7527568869096931,1
-0.524869691231091,-0.7517982267856325,1
-0.5121589088267264,0.631605627713745,1
-0.4692333672334508,0.0636901737426165,1
-0.5423239165237351,0.6334720518607871,1
-0.4520508588770134,0.06408601228782884,1
0.952366813282412,0.763792681901175,1
-0.55691998768575,0.6410993251706195,1
-0.5168600775858105,0.6430091661470653,1
-0.48315203681749247,0.061318501919675424,1
-0.4925808587216095,-0.7625209164147404,1
-0.5195702058466799,0.7597998064061339,1
-0.5232621477066168,0.7597103107484071,1
-0.48247884712452327,0.6346264097793073,1
-0.48247884712452327,0.6346264097793073,1
-0.4871838176714749,0.634044496970902,1
-0.4871838176714749,0.634044496970902,1
-0.4986950426473364,0.06193215822016305,1
-0.5058736957229991,0.6340485082963524,1
-0.47889722121767475,0.19002581615063222,1
0.9297639389059892,-0.7396761968921134,1
0.9592644650786704,-0.7597063516023989,1
-0.42732899685279874,0.08483839359022158,1
-0.4544451717659025,-0.7653381862900528,1
-0.5114244342867903,0.644484101214285,1
0.935780963712197,-0.7557383366486874,1
0.9499792580529091,-0.7304883291385295,1
-0.5501249095001346,0.6389588867316393,1
-0.5393843588902694,-0.7567472793274788,1
-0.49614536698630224,0.6332355143221433,1
-0.4604022321061778,-0.7615015350259038,1
-0.5201170272150869,0.6388069579752532,1
-0.4130928920347047,0.05408465331237554,1
-0.4917649430466693,0.6298351306350287,1
-0.49285735442817213,-0.7615015689719299,1
-0.5029666478217436,0.6308996250527218,1
-0.4820620124749465,-0.7561281619040308,1
0.9701823603705073,-0.7546271242981529,1
0.9859094276226279,0.06039726936548169,1
0.9501508503654578,0.6288429898667801,1
0.9524729236418701,0.6469501786172905,1
-0.45464283334369,-0.7553955997615072,1
-0.4701020292084991,0.6390452565677941,1
-0.4701020292084991,0.6390452565677941,1
-0.46262194474630497,0.6335658107918395,1
-0.46262194474630497,0.6335658107918395,1
-0.4471627488814958,-0.760875045537462,1
-0.46262194474630497,0.6335658107918395,1
-0.476473892559733,0.059059496520960375,1
-0.4111378244361481,0.07140367218070742,1
-0.430815097227528,-0.7531553465798436,1
-0.43287640957521406,-0.7528119460346575,1
0.998288834162347,0.07806500927407693,1
0.9184374631643321,-0.7532612989606595,1
0.9268107947155961,-0.7534350917937429,1
-0.5114692366291788,-0.7654342911945056,1
0.9875684987103718,0.07352984534305229,1
-0.5137446855140331,0.059026800439393116,1
0.9341693626645374,0.07470708036480184,1
0.9007945370992626,0.6483340743877808,1
-0.48310498369160887,-0.7544148351839725,1
-0.5390216862901953,0.6269978005825623,1
0.9009608941076992,0.6244181856186245,1
-0.501580928358396,0.06492223248189365,1
0.9301543804705386,-0.6286553887541457,1
0.9199799464960078,-0.7473624751965567,1
0.9344160740437633,-0.7503344184341734,1
0.9246009036033187,0.6411746973886353,1
0.9336742296381677,0.6413248469723756,1
0.9287337065269432,0.07300765972285345,1
0.9269601729337562,0.6429179974257452,1
0.8942072597725469,0.6448019793292202,1
-0.4935480925614916,0.6369544638574086,1
0.9259715107586253,-0.749860259841995,1
-0.505752792901733,-0.7485151241848244,1
-0.4906005760655696,0.06751884811195441,1
-0.4843703543038928,-0.7542288751211881,1
0.9425121484926419,0.0990283029261484,1
-0.4664352875017864,-0.7646044004620134,1
-0.49240487828780827,0.6337258006235793,1
-0.45675598565932296,0.06092186666451505,1
0.9872238435003912,0.7760662855414879,1
0.9549075097632843,0.782897372347134,1
-0.48007808678335456,-0.6388508920410624,1
-0.4565425837345819,0.0559435179007553,1
-0.49046823563161557,0.07116354420164529,1
-0.5112240563999081,0.758026942615217,1
-0.513615155510786,0.7564454001208647,1
-0.5074475434057122,-0.7591038837895229,1
1.0151966238900072,0.2067624599526815,1
0.9500963408675257,0.7644360953940377,1
-0.4895009879928399,0.6387295875408365,1
-0.5129106610710876,0.7787632510717404,1
-0.5380534589551087,0.6248269089062094,1
-0.4611042221409089,-0.6396960257218843,1
-0.538102414184461,-0.7582920726365703,1
-0.5287746236733982,0.7587730898030846,1
-0.4973316997461453,-0.7671506694845697,1
-0.4647308020153768,0.20903894043525234,1
-0.5380534589551087,0.6248269089062094,1
-0.4635328942393445,0.1898714162744751,1
-0.4716448548521814,0.19060176478433288,1
-0.4889901078718411,-0.6306837412208647,1
0.8791542157090918,0.6415862840736285,1
0.8791542157090918,0.6415862840736285,1
0.914290684365281,0.07170444650487841,1
0.9087206383779093,0.06569435541937421,1
0.8890433655865294,-0.7588646633411766,1
0.884799753555016,0.635991651511314,1
0.9002589494198252,-0.7584492048179873,1
-0.49567467667808335,0.0654079996515261,1
0.9014217697716562,-0.7492829866436902,1
-0.4698239689187588,0.06135197597113916,1
0.9014042135573898,0.07536416132504632,1
-0.5474205430447623,-0.7633417282639426,1
0.8932267126473927,-0.749815255104263,1
0.9108928386816189,0.07384875035733374,1
-0.4677497267256142,0.08454401908799898,1
-0.5028861953818037,0.6544258566567492,1
0.959596889293483,0.06693816621191001,1
-0.47891004406093807,0.055714994080273125,1
-0.5034418967635911,-0.7629240703778227,1
0.9244093494309542,0.6391768585233027,1
-0.47594418675137595,0.055327868220553016,1
-0.4650608850971071,0.0556860445302353,1
-0.45544986216856514,0.055928887824956294,1
-0.46369489578911827,0.05424606447999041,1
-0.5361585756279517,-0.7581367044475041,1
-0.539331617218831,-0.7575685259106409,1
-0.5093812856495151,-0.7740055978555258,1
-0.4857446374106282,0.05654746506367838,1
-0.47522744615260015,0.05684252750446115,1
-0.5168189315805826,-0.7593265028917088,1
0.9320739915204381,0.6540113199475945,1
-0.5979210471716999,0.6625952005615345,1
-0.59850503011597,0.6593777042305147,1
-0.46481009462669953,-0.7678225341152709,1
0.9704963045916263,0.06059419169114979,1
0.9834683851434647,0.06410368299310609,1
-0.48702888788877924,-0.7661425664693177,1
-0.4700934422460958,0.06015466986082197,1
-0.5175868326917219,0.6403500389235472,1
-0.518366134232389,0.6393970609822854,1
-0.49102873951870907,-0.7634963355129702,1
-0.4569976326344069,0.186818089835929,1
-0.4987009793755452,0.08361734413794292,1
-0.5278186555012626,-0.7404194185216812,1
-0.4841991523321722,0.06506510356660722,1
-0.44888501001785547,-0.6363699016113183,1
0.9226018248984141,-0.7471712979586885,1
0.9407818485496727,0.07782836035391306,1
-0.4973313273913394,0.07165199733647172,1
-0.5580697672205285,0.6548289925613061,1
-0.5344103237958165,-0.7694197099746787,1
-0.5480801623676371,0.628771080467542,1
0.9470751455145981,0.0710905173650355,1
0.9473134028845593,0.06812115732098724,1
-0.5085594676890444,0.06277748414172457,1
-0.5008656648911661,0.6337245595704554,1
-0.4737271659434673,0.06911890039085661,1
-0.5103608837397775,0.639441377511657,1
-0.4967665715230911,-0.7558692777802043,1
0.9755294662011539,-0.7453820497978403,1
0.995206738992534,0.07917696896271074,1
-0.46857290691697895,0.06572076963636825,1
0.9412580774369932,0.6299841410342193,1
0.9658876901393889,0.7818795248700668,1
0.9658876901393889,0.7818795248700668,1
-0.5119980987647703,-0.7340481766404715,1
-0.5620484417923894,-0.720531129327427,1
-0.43386131011408346,-0.7434374762695264,1
0.871506112374967,0.6722372953810832,1
-0.4658577211059726,0.09066421553129954,1
-0.5009941897621621,0.6605460531000498,1
